20
10
0.544229225296	0.603920038596	0.0655288592398	0.837469082096	0.234330961047	0.470263507522	0.476353208699	0.150616424024	0.868045307143	0.741251856201	0.064031438227	0.591099582931	0.0310117514697	0.472749088665	0.878812800255	0.921098667584	0.800908770985	0.935586721705	0.0974543097309	0.216986941233	
0.436161866627	0.301026198426	0.385866258845	0.585074107405	0.904201770848	0.9289456012	0.990989644869	0.163099621971	0.964632947309	0.569107503474	0.211124983676	0.573532352351	0.0634605771452	0.989806014922	0.800595321258	0.150765374453	0.768791887277	0.0441900611295	0.044940243496	0.330954146019	
0.980635756843	0.998508945376	0.0769707047054	0.0313777621753	0.407936135617	0.156198991014	0.867779033928	0.958659426408	0.377789239412	0.520072984593	0.595650238402	0.620126135445	0.507026815946	0.720311252144	0.301086861174	0.521127293281	0.0114574863642	0.579965213797	0.615797941306	0.0600805106277	
0.466250429697	0.352576983041	0.738034289252	0.0605768036458	0.963305580386	0.456312129636	0.320025385748	0.312670661197	0.595621505858	0.377160341329	0.0269212050093	0.735173181679	0.222537842793	0.238695176898	0.435234320533	0.101841692632	0.333753650449	0.438430732561	0.169284232556	0.650232376292	
0.451102184285	0.12091932471	0.190803805851	0.838476379028	0.278592142017	0.641937256497	0.345282804888	0.291942890871	0.271174493914	0.416905695873	0.409522116449	0.155997858938	0.943267835919	0.986913655029	0.950161166383	0.222090736272	0.836698679279	0.519014976646	0.341068714035	0.0680676241069	
0.287011177242	0.0450768100854	0.693705607297	0.896567164984	0.576953404019	0.745298267311	0.299888068728	0.524964135416	0.939042463251	0.341352657418	0.86166471646	0.782325111787	0.197333672063	0.816810847217	0.791671918882	0.806051039163	0.00750472014771	0.862554568054	0.271397033693	0.527266178427	
0.472900013053	0.00180864972638	0.126863286243	0.0684166884632	0.854448934739	0.502120006755	0.314579800306	0.646913613302	0.360834585614	0.328776303148	0.555525943663	0.380238062108	0.178556144558	0.604434867578	0.380264681851	0.622926510025	0.372420144286	0.702880660556	0.694123211639	0.245083296438	
0.695169147774	0.424888545457	0.87966928652	0.374235696858	0.790916896391	0.464143214304	0.81322170594	0.887343500034	0.66756157658	0.563843954593	0.587758769964	0.143518360227	0.0443128610194	0.0992995922208	0.17915360495	0.841535574587	0.843943254017	0.836181951287	0.579076419021	0.0362692698557	
0.511325743266	0.106743697483	0.934562344501	0.324246867518	0.828059331159	0.179772441432	0.615980980546	0.393729949392	0.396639659545	0.418217651295	0.50030961063	0.412831372347	0.16062049132	0.756116022019	0.517092076581	0.642953003951	0.149327398558	0.748154807713	0.517253882816	0.718910640911	
0.26735736245	0.585617315141	0.23230517545	0.953425554779	0.705333291406	0.853639472906	0.267173520397	0.0231247564263	0.382750102882	0.360470356336	0.774204551159	0.991217931342	0.599000641746	0.834611735506	0.55712124726	0.720709018948	0.400262309485	0.960258871658	0.229601509057	0.717688357661	
