2
5
0.947827487059	0.0848719951589	
0.735969989069	0.308136457589	
0.606801733641	0.158382870255	
0.393531820205	0.99481956295	
0.544177047429	0.268240741649	
0.0274448570908	0.318465127854	
0.891789457828	0.560510361026	
0.0238580791408	0.136697392986	
0.998683568193	0.181843496823	
0.796759921422	0.906593649898	
0.944151521102	0.0558484788983	
0.55506419485	0.44493580515	
0.510419991761	0.489580008239	
0.373300219857	0.626699780143	
0.680936491571	0.319063508429	
0.0717312789417	0.928268721058	
0.419550096186	0.580449903814	
0.42069761185	0.57930238815	
0.430676390539	0.569323609461	
0.548885891336	0.451114108664	
0.99
